"","gene.id","radius","size","observed.tau_b","p.Decay","time"
"2598","ACTR1B",3,5591,-0.0508004918798502,0.000999000999000999,14.0250329971313
"2599","ACTR1A",3,7382,-0.0464642880528508,0.000999000999000999,14.5125088691711
"2600","CDKN3",2,1339,-0.284186980255749,0.000999000999000999,17.240807056427
"2601","DCTN2",3,7679,-0.040275128954811,0.000999000999000999,15.1205458641052
"2602","SPAG5",2,1177,-0.252763725495939,0.000999000999000999,17.2228448390961
"2603","DCTN6",3,6200,-0.0379176965861783,0.000999000999000999,17.4816529750824
"2604","PLK4",2,2239,-0.0658965575007905,0.000999000999000999,14.6582419872284
"2605","KIF1C",3,4799,-0.0758794895846529,0.000999000999000999,16.5233490467072
"2606","KDELR1",3,6223,-0.0469400682128754,0.000999000999000999,17.3399910926819
"2607","TMED2",3,6918,-0.0439602096569884,0.000999000999000999,17.2671461105347
"2608","TMED10",3,6827,-0.0447239709109086,0.000999000999000999,17.1991548538208
"2609","KDELR2",3,6223,-0.0468951526842741,0.000999000999000999,16.8361999988556
"2610","KDELR3",3,6223,-0.0469675372138383,0.000999000999000999,16.839583158493
"2611","KIF3A",3,6431,-0.0394966371457984,0.000999000999000999,17.189316034317
"2612","DCTN3",3,7588,-0.0389841081283355,0.000999000999000999,15.2876749038696
"2613","COPE",3,6562,-0.0476681498834409,0.000999000999000999,14.4074521064758
"2614","KIF12",3,4799,-0.0769547184552884,0.000999000999000999,16.3083519935608
"2615","OIP5",2,1670,-0.271953307564869,0.000999000999000999,17.0376110076904
"2616","OSBPL1A",3,5085,-0.0532983283699399,0.000999000999000999,16.4243009090424
"2617","COPA",3,7372,-0.0493018663815951,0.000999000999000999,15.7616579532623
"2618","COPB1",3,7113,-0.0359157119615547,0.000999000999000999,15.8335220813751
"2619","DYNLL2",4,9163,-0.0467224443195068,0.000999000999000999,15.6848571300507
"2620","KIF18B",3,5194,-0.0616902230901065,0.000999000999000999,23.3534030914307
"2621","KLC3",3,6351,-0.044756087114353,0.000999000999000999,26.7433741092682
"2622","DYNC1H1",3,7710,-0.0397418848231307,0.000999000999000999,19.3832559585571
"2623","DYNC1I1",3,6599,-0.04816163290695,0.000999000999000999,26.4087090492249
"2624","DYNC1I2",3,7615,-0.0400323281775563,0.000999000999000999,28.5255901813507
"2625","DYNC1LI2",3,6599,-0.0480259949354312,0.000999000999000999,25.938225030899
